ID,Region,Name,Party,Date,Venue,Foundation,Reference,Coverage
2132,Iran,Risch,1,3/3/2009,Senate Hearings,Authority,1,0.017
2132,Iran,Risch,1,3/3/2009,Senate Hearings,Fairness,1,0.0156
2132,Iran,Risch,1,3/3/2009,Senate Hearings,Harm,1,0.017
2132,Iran,Risch,1,3/3/2009,Senate Hearings,Ingroup,1,0.0136
2089,Iran,Risch,1,6/22/2010,Senate Hearings,Authority,2,0.0528
2228,Libya,Risch,1,3/31/2011,Senate Hearings,Authority,1,0.0156
2228,Libya,Risch,1,3/31/2011,Senate Hearings,Harm,1,0.0161
2228,Libya,Risch,1,3/31/2011,Senate Hearings,Ingroup,2,0.0276
2217,Libya,Risch,1,6/28/2011,Senate Hearings,Authority,6,0.152
2217,Libya,Risch,1,6/28/2011,Senate Hearings,Fairness,1,0.0229
2217,Libya,Risch,1,6/28/2011,Senate Hearings,Harm,2,0.0489
2250,Syria,Risch,1,3/1/2012,House Hearings,Authority,1,0.0234
2250,Syria,Risch,1,3/1/2012,House Hearings,Ingroup,1,0.0282
2099,Iran,Risch,1,3/28/2012,Senate Hearings,Authority,1,0.0306
2030,Iran,Robb,1,5/14/1998,Senate Hearings,Authority,8,0.0549
2030,Iran,Robb,1,5/14/1998,Senate Hearings,Fairness,2,0.0099
2030,Iran,Robb,1,5/14/1998,Senate Hearings,Harm,1,0.0059
2030,Iran,Robb,1,5/14/1998,Senate Hearings,Ingroup,2,0.0097
2113,Iraq,Robb,1,5/21/1998,Senate Hearings,Authority,5,0.023
2113,Iraq,Robb,1,5/21/1998,Senate Hearings,Ingroup,6,0.0295
2283,North Korea,Robb,1,9/10/1998,Senate Hearings,Authority,6,0.0439
2283,North Korea,Robb,1,9/10/1998,Senate Hearings,Fairness,3,0.0205
2283,North Korea,Robb,1,9/10/1998,Senate Hearings,Harm,1,0.0062
2204,Iraq,Rockefeller,1,7/31/2002,Senate Hearings,Authority,2,0.0117
2204,Iraq,Rockefeller,1,7/31/2002,Senate Hearings,Fairness,1,0.0064
470,Iraq,Rockefeller,1,10/10/2002,Senate,Authority,3,0.0141
470,Iraq,Rockefeller,1,10/10/2002,Senate,Harm,12,0.0477
470,Iraq,Rockefeller,1,10/10/2002,Senate,Ingroup,1,0.0037
2353,North Korea,Rockefeller,1,2/4/2003,Senate Hearings,Authority,2,0.0277
1647,Afghanistan,Roemer,1,9/14/2001,House,Authority,1,0.065
1647,Afghanistan,Roemer,1,9/14/2001,House,Fairness,1,0.1113
1647,Afghanistan,Roemer,1,9/14/2001,House,Harm,1,0.0496
1537,Iraq,Roemer,1,10/9/2002,House,Harm,9,0.1241
1537,Iraq,Roemer,1,10/9/2002,House,Ingroup,4,0.0591
1734,Afghanistan,Ross,1,9/14/2001,House,Ingroup,1,0.0332
1710,Afghanistan,Rothman,1,9/14/2001,House,Harm,1,0.0703
1710,Afghanistan,Rothman,1,9/14/2001,House,Ingroup,1,0.0859
1736,Afghanistan,Roybal-Allard,1,9/14/2001,House,Purity,1,0.0574
1436,Iraq,Roybal-Allard,1,10/10/2002,House,Authority,1,0.0152
1436,Iraq,Roybal-Allard,1,10/10/2002,House,Harm,6,0.1058
1436,Iraq,Roybal-Allard,1,10/10/2002,House,Ingroup,2,0.0387
844,Sudan,Rush,1,7/21/2004,House,Fairness,1,0.0372
844,Sudan,Rush,1,7/21/2004,House,Ingroup,1,0.0326
2205,Iraq,SarbanesP,1,7/31/2002,Senate Hearings,Authority,1,0.0108
2205,Iraq,SarbanesP,1,7/31/2002,Senate Hearings,Harm,1,0.0071
522,Iraq,SarbanesP,1,10/9/2002,Senate,Authority,14,0.0538
522,Iraq,SarbanesP,1,10/9/2002,Senate,Harm,7,0.0271
522,Iraq,SarbanesP,1,10/9/2002,Senate,Ingroup,1,0.0033
428,Iraq,SarbanesP,1,10/10/2002,Senate,Authority,5,0.0597
428,Iraq,SarbanesP,1,10/10/2002,Senate,Harm,8,0.091
428,Iraq,SarbanesP,1,10/10/2002,Senate,Purity,1,0.0131
2354,North Korea,SarbanesP,1,2/4/2003,Senate Hearings,Harm,1,0.032
2463,Sudan,SarbanesP,1,9/9/2004,Senate Hearings,Authority,7,0.0954
1689,Afghanistan,Schakowsky,1,9/14/2001,House,Harm,1,0.071
1092,Iraq,Schakowsky,1,3/5/2003,House,Authority,2,0.0315
1092,Iraq,Schakowsky,1,3/5/2003,House,Fairness,1,0.0162
1092,Iraq,Schakowsky,1,3/5/2003,House,Harm,11,0.1391
1092,Iraq,Schakowsky,1,3/5/2003,House,Ingroup,2,0.0261
1093,Sudan,Schakowsky,1,7/21/2004,House,Harm,4,0.2237
1093,Sudan,Schakowsky,1,7/21/2004,House,Ingroup,1,0.0462
842,Sudan,Schakowsky,1,7/21/2004,House,Harm,1,0.0269
842,Sudan,Schakowsky,1,7/21/2004,House,Ingroup,1,0.0254
843,Sudan,Schiff,1,7/21/2004,House,Authority,1,0.0112
843,Sudan,Schiff,1,7/21/2004,House,Harm,5,0.0708
843,Sudan,Schiff,1,7/21/2004,House,Ingroup,2,0.0267
843,Sudan,Schiff,1,7/21/2004,House,Purity,5,0.0553
545,Sudan,Schiff,1,4/5/2006,House,Fairness,4,0.0487
545,Sudan,Schiff,1,4/5/2006,House,Harm,4,0.0493
1094,Syria,Schiff,1,7/7/2011,House,Fairness,1,0.0119
1094,Syria,Schiff,1,7/7/2011,House,Harm,2,0.0258
1094,Syria,Schiff,1,7/7/2011,House,Ingroup,2,0.026
469,Iraq,Schumer,1,10/10/2002,Senate,Authority,2,0.0112
469,Iraq,Schumer,1,10/10/2002,Senate,Fairness,1,0.005
469,Iraq,Schumer,1,10/10/2002,Senate,Harm,20,0.0973
469,Iraq,Schumer,1,10/10/2002,Senate,Ingroup,2,0.0114
327,Iran,Schumer,1,5/21/2012,Senate,Ingroup,2,0.0605
556,Sudan,Schwartz,1,4/5/2006,House,Authority,2,0.0518
556,Sudan,Schwartz,1,4/5/2006,House,Ingroup,1,0.0293
556,Sudan,Schwartz,1,4/5/2006,House,Purity,1,0.0306
729,Iran,Schwartz,1,4/26/2006,House,Fairness,1,0.0561
1212,Russia,Schwartz,1,5/5/2008,House,Ingroup,1,0.0303
1212,Russia,Schwartz,1,5/5/2008,House,Purity,1,0.0325
1180,Libya,Schwartz,1,3/31/2011,House Hearings,Authority,1,0.0486
1180,Libya,Schwartz,1,3/31/2011,House Hearings,Fairness,1,0.0469
1961,Russia,ScottD,1,11/9/2008,House Hearings,Authority,1,0.0387
1961,Russia,ScottD,1,11/9/2008,House Hearings,Ingroup,2,0.035
1059,Libya,ScottD,1,6/24/2011,House,Harm,1,0.0567
1541,Iraq,ScottVA,1,10/9/2002,House,Authority,3,0.0137
1541,Iraq,ScottVA,1,10/9/2002,House,Fairness,1,0.0041
1541,Iraq,ScottVA,1,10/9/2002,House,Harm,21,0.0716
1542,Iraq,Serrano,1,10/9/2002,House,Authority,3,0.0367
1542,Iraq,Serrano,1,10/9/2002,House,Fairness,1,0.0109
1542,Iraq,Serrano,1,10/9/2002,House,Harm,4,0.0445
1542,Iraq,Serrano,1,10/9/2002,House,Ingroup,2,0.0225
1542,Iraq,Serrano,1,10/9/2002,House,Purity,1,0.0109
2454,Sudan,Shaheen,1,7/30/2009,Senate Hearings,Ingroup,1,0.0375
2090,Iran,Shaheen,1,6/22/2010,Senate Hearings,Authority,3,0.0928
2230,Libya,Shaheen,1,3/31/2011,Senate Hearings,Authority,1,0.0306
2267,Libya,Shaheen,1,4/6/2011,Senate Hearings,Ingroup,1,0.0266
2076,Iran,Shaheen,1,5/11/2011,Senate Hearings,Harm,1,0.0461
2218,Libya,Shaheen,1,6/28/2011,Senate Hearings,Authority,5,0.1896
2218,Libya,Shaheen,1,6/28/2011,Senate Hearings,Fairness,1,0.0408
2218,Libya,Shaheen,1,6/28/2011,Senate Hearings,Ingroup,1,0.0385
2241,Syria,Shaheen,1,11/9/2011,House Hearings,Authority,1,0.0394
48,Russia,Shaheen,1,2/16/2012,Senate,Authority,4,0.0379
48,Russia,Shaheen,1,2/16/2012,Senate,Fairness,12,0.1076
48,Russia,Shaheen,1,2/16/2012,Senate,Harm,2,0.021
48,Russia,Shaheen,1,2/16/2012,Senate,Purity,1,0.0077
2101,Iran,Shaheen,1,3/28/2012,Senate Hearings,Authority,1,0.0276
2326,North Korea,Shaheen,1,3/7/2013,Senate Hearings,Authority,2,0.0911
423,Syria,Shaheen,1,9/10/2013,Senate,Authority,1,0.0479
423,Syria,Shaheen,1,9/10/2013,Senate,Harm,1,0.0594
1294,North Korea,Sherman,1,3/16/2000,House Hearings,Authority,6,0.0082
1294,North Korea,Sherman,1,3/16/2000,House Hearings,Fairness,2,0.0029
1294,North Korea,Sherman,1,3/16/2000,House Hearings,Harm,7,0.0107
1294,North Korea,Sherman,1,3/16/2000,House Hearings,Ingroup,9,0.0148
1572,Afghanistan,Sherman,1,9/14/2001,House,Authority,1,0.0351
1572,Afghanistan,Sherman,1,9/14/2001,House,Harm,5,0.1536
1572,Afghanistan,Sherman,1,9/14/2001,House,Ingroup,1,0.0283
1254,Iraq,Sherman,1,10/9/2002,House,Harm,1,0.0247
1807,North Korea,Sherman,1,2/17/2005,House Hearings,Harm,1,0.0154
1807,North Korea,Sherman,1,2/17/2005,House Hearings,Ingroup,1,0.0189
1097,Iran,Sherman,1,11/19/2006,House,Authority,4,0.0574
1097,Iran,Sherman,1,11/19/2006,House,Fairness,1,0.0175
1096,Iran,Sherman,1,1/18/2007,House,Purity,1,0.0164
1400,Iran,Sherman,1,3/6/2007,House Hearings,Harm,1,0.0138
1400,Iran,Sherman,1,3/6/2007,House Hearings,Purity,2,0.025
1382,Iran,Sherman,1,3/15/2007,House Hearings,Authority,1,0.004
1382,Iran,Sherman,1,3/15/2007,House Hearings,Harm,1,0.0033
1382,Iran,Sherman,1,3/15/2007,House Hearings,Ingroup,3,0.0122
1382,Iran,Sherman,1,3/15/2007,House Hearings,Purity,1,0.0048
849,Iran,Sherman,1,7/30/2007,House,Harm,1,0.0086
862,Sudan,Sherman,1,7/30/2007,House,Authority,1,0.0225
1182,Iran,Sherman,1,7/9/2008,House Hearings,Authority,7,0.071
1182,Iran,Sherman,1,7/9/2008,House Hearings,Fairness,1,0.0062
1182,Iran,Sherman,1,7/9/2008,House Hearings,Purity,1,0.0104
1772,Iran,Sherman,1,9/26/2008,House,Authority,3,0.0642
1772,Iran,Sherman,1,9/26/2008,House,Ingroup,1,0.0168
1962,Russia,Sherman,1,11/9/2008,House Hearings,Authority,1,0.0201
1962,Russia,Sherman,1,11/9/2008,House Hearings,Harm,2,0.0303
1962,Russia,Sherman,1,11/9/2008,House Hearings,Ingroup,1,0.0142
1962,Russia,Sherman,1,11/9/2008,House Hearings,Purity,1,0.0144
1287,Libya,Sherman,1,5/25/2011,House Hearings,Authority,3,0.0789
1287,Libya,Sherman,1,5/25/2011,House Hearings,Harm,2,0.0478
1287,Libya,Sherman,1,5/25/2011,House Hearings,Ingroup,2,0.0567
1016,Libya,Sherman,1,6/3/2011,House,Authority,7,0.0619
1016,Libya,Sherman,1,6/3/2011,House,Harm,9,0.1053
1016,Libya,Sherman,1,6/3/2011,House,Ingroup,1,0.0096
1058,Libya,Sherman,1,6/24/2011,House,Authority,4,0.0992
1058,Libya,Sherman,1,6/24/2011,House,Harm,1,0.0265
1058,Libya,Sherman,1,6/24/2011,House,Ingroup,1,0.0261
1982,Russia,Sherman,1,7/7/2011,House Hearings,Authority,2,0.042
1982,Russia,Sherman,1,7/7/2011,House Hearings,Fairness,1,0.0198
1982,Russia,Sherman,1,7/7/2011,House Hearings,Harm,4,0.1515
1982,Russia,Sherman,1,7/7/2011,House Hearings,Purity,2,0.0555
956,Iran,Sherman,1,7/27/2011,House Hearings,Harm,1,0.0399
906,Iran,Sherman,1,10/14/2011,House Hearings,Authority,3,0.0468
906,Iran,Sherman,1,10/14/2011,House Hearings,Harm,3,0.0428
1925,Russia,Sherman,1,10/6/1999,House Hearings,Authority,2,0.0635
1925,Russia,Sherman,1,10/6/1999,House Hearings,Harm,4,0.1557
1925,Russia,Sherman,1,10/6/1999,House Hearings,Purity,1,0.0375
1357,Sudan,Sires,1,2/8/2007,House Hearings,Ingroup,1,0.0531
1963,Russia,Sires,1,11/9/2008,House Hearings,Fairness,1,0.039
1963,Russia,Sires,1,11/9/2008,House Hearings,Harm,1,0.0333
1582,Afghanistan,Skelton,1,9/14/2001,House,Authority,3,0.0657
1582,Afghanistan,Skelton,1,9/14/2001,House,Fairness,2,0.0427
1582,Afghanistan,Skelton,1,9/14/2001,House,Harm,2,0.0402
1582,Afghanistan,Skelton,1,9/14/2001,House,Ingroup,1,0.0198
1329,Iraq,Skelton,1,10/10/2002,House,Authority,4,0.0636
1329,Iraq,Skelton,1,10/10/2002,House,Harm,1,0.0139
1329,Iraq,Skelton,1,10/10/2002,House,Ingroup,1,0.013
1117,Iran,Skelton,1,2/1/2006,House,Authority,1,0.0125
1117,Iran,Skelton,1,2/1/2006,House,Harm,3,0.0366
1117,Iran,Skelton,1,2/1/2006,House,Ingroup,1,0.0141
1544,Iraq,SmithWA,1,10/9/2002,House,Authority,5,0.0449
1544,Iraq,SmithWA,1,10/9/2002,House,Harm,7,0.0566
1544,Iraq,SmithWA,1,10/9/2002,House,Ingroup,3,0.0281
1032,Libya,SmithWA,1,6/3/2011,House,Authority,5,0.0517
1045,Libya,SmithWA,1,6/24/2011,House,Authority,5,0.0259
1045,Libya,SmithWA,1,6/24/2011,House,Fairness,5,0.0272
1045,Libya,SmithWA,1,6/24/2011,House,Ingroup,2,0.0103
1295,North Korea,Snyder,1,3/16/2000,House Hearings,Authority,6,0.0492
1295,North Korea,Snyder,1,3/16/2000,House Hearings,Harm,1,0.0081
2138,Sudan,Snyder,1,6/15/2004,Senate Hearings,Authority,5,0.0077
2138,Sudan,Snyder,1,6/15/2004,Senate Hearings,Fairness,15,0.0267
2138,Sudan,Snyder,1,6/15/2004,Senate Hearings,Harm,5,0.0073
2138,Sudan,Snyder,1,6/15/2004,Senate Hearings,Ingroup,3,0.005
1118,Iran,Speier,1,6/16/2009,House,Authority,1,0.075
1118,Iran,Speier,1,6/16/2009,House,Fairness,1,0.075
1620,Afghanistan,Spratt,1,9/14/2001,House,Harm,3,0.1094
1620,Afghanistan,Spratt,1,9/14/2001,House,Ingroup,1,0.0341
1328,Iraq,Spratt,1,10/10/2002,House,Authority,6,0.0369
1328,Iraq,Spratt,1,10/10/2002,House,Harm,10,0.0724
1328,Iraq,Spratt,1,10/10/2002,House,Ingroup,2,0.0121
521,Iraq,Stabenow,1,10/9/2002,Senate,Harm,2,0.0845
521,Iraq,Stabenow,1,10/9/2002,Senate,Ingroup,2,0.0613
1752,Afghanistan,Stark,1,9/14/2001,House,Fairness,1,0.0234
1752,Afghanistan,Stark,1,9/14/2001,House,Harm,3,0.0782
1752,Afghanistan,Stark,1,9/14/2001,House,Ingroup,1,0.025
1545,Iraq,Stark,1,10/9/2002,House,Authority,5,0.072
1545,Iraq,Stark,1,10/9/2002,House,Fairness,2,0.0366
1545,Iraq,Stark,1,10/9/2002,House,Harm,8,0.1105
1545,Iraq,Stark,1,10/9/2002,House,Ingroup,1,0.0119
1311,Iraq,Stark,1,10/10/2002,House,Harm,2,0.0983
1789,Iran,Stark,1,9/28/2006,House,Authority,2,0.0685
1789,Iran,Stark,1,9/28/2006,House,Harm,1,0.025
1789,Iran,Stark,1,9/28/2006,House,Ingroup,2,0.0831
1789,Iran,Stark,1,9/28/2006,House,Purity,1,0.0413
1072,Libya,Stark,1,6/24/2011,House,Harm,8,0.1905
1072,Libya,Stark,1,6/24/2011,House,Ingroup,2,0.0565
362,Iraq,Stevens,1,10/7/2002,Senate,Authority,5,0.0225
362,Iraq,Stevens,1,10/7/2002,Senate,Harm,18,0.0711
362,Iraq,Stevens,1,10/7/2002,Senate,Ingroup,6,0.0259
1718,Afghanistan,Stupak,1,9/14/2001,House,Fairness,1,0.0442
1257,Iraq,Stupak,1,10/9/2002,House,Authority,8,0.1016
1257,Iraq,Stupak,1,10/9/2002,House,Fairness,1,0.0126
1257,Iraq,Stupak,1,10/9/2002,House,Harm,5,0.0529
1257,Iraq,Stupak,1,10/9/2002,House,Ingroup,1,0.0122
1638,Afghanistan,Tanner,1,9/14/2001,House,Authority,2,0.0233
1638,Afghanistan,Tanner,1,9/14/2001,House,Fairness,2,0.022
1638,Afghanistan,Tanner,1,9/14/2001,House,Harm,5,0.0535
1638,Afghanistan,Tanner,1,9/14/2001,House,Ingroup,3,0.0345
1259,Iraq,Tanner,1,10/9/2002,House,Authority,3,0.0471
1259,Iraq,Tanner,1,10/9/2002,House,Harm,3,0.0422
1259,Iraq,Tanner,1,10/9/2002,House,Ingroup,3,0.0508
1407,Iraq,Tauscher,1,10/10/2002,House,Authority,1,0.0537
1407,Iraq,Tauscher,1,10/10/2002,House,Harm,1,0.0353
1407,Iraq,Tauscher,1,10/10/2002,House,Ingroup,2,0.1
1704,Afghanistan,ThompsonCA,1,9/14/2001,House,Authority,1,0.0484
1704,Afghanistan,ThompsonCA,1,9/14/2001,House,Ingroup,2,0.1177
1260,Iraq,ThompsonCA,1,10/9/2002,House,Authority,2,0.0345
1260,Iraq,ThompsonCA,1,10/9/2002,House,Harm,6,0.0753
1549,Iraq,Tierney,1,10/9/2002,House,Authority,4,0.0426
1549,Iraq,Tierney,1,10/9/2002,House,Harm,2,0.0232
1673,Afghanistan,TurnerTX,1,9/14/2001,House,Harm,2,0.1433
1673,Afghanistan,TurnerTX,1,9/14/2001,House,Ingroup,1,0.0749
1550,Iraq,TurnerTX,1,10/9/2002,House,Authority,4,0.0463
1550,Iraq,TurnerTX,1,10/9/2002,House,Fairness,1,0.0104
1550,Iraq,TurnerTX,1,10/9/2002,House,Harm,3,0.03
1550,Iraq,TurnerTX,1,10/9/2002,House,Ingroup,2,0.023
1724,Afghanistan,UdallCO,1,9/14/2001,House,Authority,2,0.0596
1724,Afghanistan,UdallCO,1,9/14/2001,House,Fairness,3,0.0706
1724,Afghanistan,UdallCO,1,9/14/2001,House,Harm,1,0.0239
1724,Afghanistan,UdallCO,1,9/14/2001,House,Ingroup,1,0.0271
1124,Sudan,UdallCO,1,2/27/2003,House,Authority,1,0.0128
1124,Sudan,UdallCO,1,2/27/2003,House,Fairness,3,0.0409
1124,Sudan,UdallCO,1,2/27/2003,House,Harm,10,0.1315
1705,Afghanistan,UdallNM,1,9/14/2001,House,Harm,1,0.07
1125,Iraq,UdallNM,1,10/1/2002,House,Harm,9,0.1286
1125,Iraq,UdallNM,1,10/1/2002,House,Ingroup,1,0.0116
1125,Iraq,UdallNM,1,10/1/2002,House,Purity,1,0.0136
1551,Iraq,UdallNM,1,10/9/2002,House,Harm,6,0.1146
2232,Libya,UdallNM,1,3/31/2011,Senate Hearings,Authority,2,0.0543
2077,Iran,UdallNM,1,5/11/2011,Senate Hearings,Fairness,2,0.082
2124,Iran,UdallNM,1,7/25/2012,Senate Hearings,Harm,1,0.0687
2124,Iran,UdallNM,1,7/25/2012,Senate Hearings,Ingroup,1,0.0787
445,Syria,UdallNM,1,6/17/2013,Senate,Authority,4,0.0459
445,Syria,UdallNM,1,6/17/2013,Senate,Harm,9,0.0993
445,Syria,UdallNM,1,6/17/2013,Senate,Ingroup,2,0.0259
1643,Afghanistan,Underwood,1,9/14/2001,House,Fairness,1,0.0367
1643,Afghanistan,Underwood,1,9/14/2001,House,Ingroup,1,0.0402
1437,Iraq,Underwood,1,10/10/2002,House,Authority,2,0.0274
1437,Iraq,Underwood,1,10/10/2002,House,Harm,7,0.1147
1437,Iraq,Underwood,1,10/10/2002,House,Ingroup,2,0.023
1020,Libya,Van Hollen,1,6/3/2011,House,Authority,3,0.0804
1607,Iran,Van Hollen,1,10/13/2009,House,Purity,2,0.0956
976,Syria,Vargas,1,3/20/2013,House Hearings,Authority,1,0.0175
976,Syria,Vargas,1,3/20/2013,House Hearings,Harm,3,0.0529
976,Syria,Vargas,1,3/20/2013,House Hearings,Ingroup,1,0.0208
1126,Iraq,Vargas,1,9/10/2013,House,Authority,1,0.0852
1126,Iraq,Vargas,1,9/10/2013,House,Ingroup,1,0.0649
1552,Iraq,Velazquez,1,10/9/2002,House,Authority,2,0.0333
1552,Iraq,Velazquez,1,10/9/2002,House,Fairness,2,0.0358
1552,Iraq,Velazquez,1,10/9/2002,House,Harm,10,0.1513
1552,Iraq,Velazquez,1,10/9/2002,House,Ingroup,1,0.0172
1716,Afghanistan,Velazquez,1,9/14/2001,House,Fairness,1,0.0556
1716,Afghanistan,Velazquez,1,9/14/2001,House,Harm,1,0.0506
1636,Afghanistan,Waters,1,9/14/2001,House,Harm,5,0.201
835,Sudan,Waters,1,7/21/2004,House,Ingroup,1,0.0412
538,Sudan,Waters,1,4/5/2006,House,Authority,1,0.0348
538,Sudan,Waters,1,4/5/2006,House,Harm,1,0.0374
1128,Syria,Waters,1,9/20/2006,House,Harm,2,0.027
1797,Sudan,Waters,1,9/25/2006,House,Harm,2,0.074
876,Sudan,Waters,1,7/30/2007,House,Harm,1,0.0283
876,Sudan,Waters,1,7/30/2007,House,Ingroup,1,0.0248
560,Iran,Waters,1,4/15/2008,House,Fairness,3,0.0125
560,Iran,Waters,1,4/15/2008,House,Harm,47,0.1736
560,Iran,Waters,1,4/15/2008,House,Ingroup,3,0.0104
1741,Afghanistan,Watson,1,9/14/2001,House,Ingroup,1,0.0253
1261,Iraq,Watson,1,10/9/2002,House,Authority,1,0.0117
1261,Iraq,Watson,1,10/9/2002,House,Harm,3,0.0609
1261,Iraq,Watson,1,10/9/2002,House,Ingroup,2,0.0296
1261,Iraq,Watson,1,10/9/2002,House,Purity,2,0.0337
1943,North Korea,Watson,1,4/28/2005,House Hearings,Fairness,2,0.0533
1943,North Korea,Watson,1,4/28/2005,House Hearings,Ingroup,1,0.0234
1910,Sudan,Watson,1,6/22/2005,House Hearings,Harm,2,0.1377
1910,Sudan,Watson,1,6/22/2005,House Hearings,Purity,1,0.0688
1219,Sudan,Watson,1,11/1/2005,House Hearings,Authority,4,0.0384
1219,Sudan,Watson,1,11/1/2005,House Hearings,Harm,4,0.0349
1219,Sudan,Watson,1,11/1/2005,House Hearings,Ingroup,1,0.0092
1219,Sudan,Watson,1,11/1/2005,House Hearings,Purity,1,0.01
1887,Sudan,Watson,1,11/1/2005,House Hearings,Authority,6,0.0301
1887,Sudan,Watson,1,11/1/2005,House Hearings,Fairness,3,0.016
1887,Sudan,Watson,1,11/1/2005,House Hearings,Harm,5,0.0214
1887,Sudan,Watson,1,11/1/2005,House Hearings,Ingroup,1,0.0044
1887,Sudan,Watson,1,11/1/2005,House Hearings,Purity,2,0.0089
1844,Sudan,Watson,1,5/18/2006,House Hearings,Authority,1,0.0165
1844,Sudan,Watson,1,5/18/2006,House Hearings,Fairness,1,0.016
1844,Sudan,Watson,1,5/18/2006,House Hearings,Harm,4,0.0601
1844,Sudan,Watson,1,5/18/2006,House Hearings,Ingroup,2,0.0305
1129,Sudan,Watson,1,5/24/2006,House,Harm,1,0.0523
1873,North Korea,Watson,1,11/15/2006,House Hearings,Fairness,1,0.0391
1873,North Korea,Watson,1,11/15/2006,House Hearings,Ingroup,1,0.0262
1210,Russia,Watson,1,5/5/2008,House,Authority,1,0.013
1210,Russia,Watson,1,5/5/2008,House,Ingroup,1,0.0118
1210,Russia,Watson,1,5/5/2008,House,Purity,2,0.0315
1187,Iran,Watson,1,7/9/2008,House Hearings,Authority,1,0.0221
1187,Iran,Watson,1,7/9/2008,House Hearings,Harm,3,0.0491
1964,Russia,Watson,1,11/9/2008,House Hearings,Harm,1,0.0213
1964,Russia,Watson,1,11/9/2008,House Hearings,Purity,1,0.0245
1415,Iraq,Waxman,1,10/10/2002,House,Authority,2,0.0104
1415,Iraq,Waxman,1,10/10/2002,House,Harm,13,0.07
1415,Iraq,Waxman,1,10/10/2002,House,Ingroup,2,0.01
2060,Iran,Webb,1,3/29/2007,Senate Hearings,Authority,2,0.027
2060,Iran,Webb,1,3/29/2007,Senate Hearings,Harm,3,0.0303
2060,Iran,Webb,1,3/29/2007,Senate Hearings,Ingroup,1,0.0115
2313,Russia,Webb,1,9/17/2008,Senate Hearings,Authority,3,0.0459
2091,Iran,Webb,1,6/22/2010,Senate Hearings,Authority,2,0.0827
2091,Iran,Webb,1,6/22/2010,Senate Hearings,Fairness,1,0.0291
2220,Libya,Webb,1,6/28/2011,Senate Hearings,Harm,3,0.0382
2252,Syria,Webb,1,3/1/2012,House Hearings,Authority,3,0.0787
1082,Libya,Welch,1,6/24/2011,House,Harm,3,0.2313
451,Russia,Wellstone,1,2/8/2000,Senate,Authority,4,0.0598
451,Russia,Wellstone,1,2/8/2000,Senate,Fairness,3,0.0295
451,Russia,Wellstone,1,2/8/2000,Senate,Harm,5,0.0433
451,Russia,Wellstone,1,2/8/2000,Senate,Ingroup,2,0.0213
451,Russia,Wellstone,1,2/8/2000,Senate,Purity,1,0.0099
452,Russia,Wellstone,1,2/23/2000,Senate,Authority,4,0.0323
452,Russia,Wellstone,1,2/23/2000,Senate,Fairness,5,0.0351
452,Russia,Wellstone,1,2/23/2000,Senate,Harm,5,0.031
452,Russia,Wellstone,1,2/23/2000,Senate,Ingroup,2,0.0152
452,Russia,Wellstone,1,2/23/2000,Senate,Purity,1,0.008
2281,Russia,Wellstone,1,3/1/2000,Senate Hearings,Authority,2,0.021
2281,Russia,Wellstone,1,3/1/2000,Senate Hearings,Fairness,4,0.0566
2281,Russia,Wellstone,1,3/1/2000,Senate Hearings,Harm,3,0.0489
2281,Russia,Wellstone,1,3/1/2000,Senate Hearings,Ingroup,3,0.0348
2164,Iraq,Wellstone,1,3/22/2000,Senate Hearings,Authority,4,0.0182
2164,Iraq,Wellstone,1,3/22/2000,Senate Hearings,Fairness,5,0.0251
2164,Iraq,Wellstone,1,3/22/2000,Senate Hearings,Harm,4,0.0184
2164,Iraq,Wellstone,1,3/22/2000,Senate Hearings,Purity,7,0.0317
454,Russia,Wellstone,1,6/21/2000,Senate,Authority,1,0.0105
454,Russia,Wellstone,1,6/21/2000,Senate,Fairness,11,0.122
454,Russia,Wellstone,1,6/21/2000,Senate,Harm,7,0.0745
454,Russia,Wellstone,1,6/21/2000,Senate,Ingroup,1,0.0085
454,Russia,Wellstone,1,6/21/2000,Senate,Purity,4,0.0491
453,Russia,Wellstone,1,7/21/2000,Senate,Authority,6,0.07
453,Russia,Wellstone,1,7/21/2000,Senate,Fairness,10,0.1183
453,Russia,Wellstone,1,7/21/2000,Senate,Harm,7,0.0869
453,Russia,Wellstone,1,7/21/2000,Senate,Ingroup,3,0.0288
453,Russia,Wellstone,1,7/21/2000,Senate,Purity,3,0.0335
2174,Iraq,Wellstone,1,3/1/2001,Senate Hearings,Authority,5,0.0282
2174,Iraq,Wellstone,1,3/1/2001,Senate Hearings,Fairness,3,0.0147
2174,Iraq,Wellstone,1,3/1/2001,Senate Hearings,Ingroup,4,0.0201
2174,Iraq,Wellstone,1,3/1/2001,Senate Hearings,Purity,1,0.0051
1994,Afghanistan,Wellstone,1,12/6/2001,Senate Hearings,Ingroup,1,0.014
2208,Iraq,Wellstone,1,7/31/2002,Senate Hearings,Harm,1,0.0301
2208,Iraq,Wellstone,1,7/31/2002,Senate Hearings,Ingroup,1,0.0471
455,Iraq,Wellstone,1,10/3/2002,Senate,Authority,7,0.0421
455,Iraq,Wellstone,1,10/3/2002,Senate,Harm,13,0.0755
455,Iraq,Wellstone,1,10/3/2002,Senate,Ingroup,1,0.0055
455,Iraq,Wellstone,1,10/3/2002,Senate,Purity,1,0.0065
506,Iraq,Wellstone,1,10/7/2002,Senate,Authority,1,0.0108
