ID,Region,Name,Party,Date,Venue,Foundation,Reference,Coverage
1931,North Korea,Chabot,R,4/28/2005,House Hearings,Ingroup,1,0.0204
1390,Iran,Chabot,R,3/6/2007,House Hearings,Ingroup,1,0.0411
945,Iran,Chabot,R,7/27/2011,House Hearings,Authority,8,0.0344
945,Iran,Chabot,R,7/27/2011,House Hearings,Fairness,8,0.0348
945,Iran,Chabot,R,7/27/2011,House Hearings,Harm,2,0.0073
945,Iran,Chabot,R,7/27/2011,House Hearings,Ingroup,11,0.0462
945,Iran,Chabot,R,7/27/2011,House Hearings,Purity,1,0.0036
908,Iran,Chabot,R,10/14/2011,House Hearings,Authority,3,0.0285
908,Iran,Chabot,R,10/14/2011,House Hearings,Ingroup,1,0.0105
797,North Korea,Chabot,R,2/15/2013,House,Fairness,1,0.0395
797,North Korea,Chabot,R,2/15/2013,House,Ingroup,1,0.0435
958,Syria,chabot,R,3/20/2013,House Hearings,Harm,1,0.0376
1986,Afghanistan,Chafee,R,12/6/2001,Senate Hearings,Harm,1,0.0248
1999,Afghanistan,Chafee,R,6/26/2002,Senate Hearings,Authority,1,0.0341
2186,Iraq,Chafee,R,7/31/2002,Senate Hearings,Harm,1,0.0078
2186,Iraq,Chafee,R,7/31/2002,Senate Hearings,Ingroup,3,0.0285
2186,Iraq,Chafee,R,7/31/2002,Senate Hearings,Purity,1,0.0084
523,Iraq,Chafee,R,10/9/2002,Senate,Authority,4,0.0653
523,Iraq,Chafee,R,10/9/2002,Senate,Fairness,1,0.0185
523,Iraq,Chafee,R,10/9/2002,Senate,Harm,2,0.029
2034,Iran,Chafee,R,10/28/2003,Senate Hearings,Authority,1,0.0228
2034,Iran,Chafee,R,10/28/2003,Senate Hearings,Fairness,1,0.0273
353,Syria,Chafee,R,11/11/2003,Senate,Ingroup,1,0.0253
2361,North Korea,Chafee,R,7/15/2004,Senate Hearings,Authority,1,0.0234
2468,Sudan,Chafee,R,9/9/2004,Senate Hearings,Harm,1,0.0513
1009,Libya,Chaffetz,R,6/3/2011,House,Authority,1,0.0642
1009,Libya,Chaffetz,R,6/3/2011,House,Harm,4,0.2521
1468,Iraq,Chambliss,R,10/9/2002,House,Ingroup,1,0.0193
1468,Iraq,Chambliss,R,10/9/2002,House,Purity,1,0.0179
492,Syria,Coats,R,9/9/2013,Senate,Authority,3,0.0165
492,Syria,Coats,R,9/9/2013,Senate,Fairness,1,0.0057
492,Syria,Coats,R,9/9/2013,Senate,Harm,8,0.0464
492,Syria,Coats,R,9/9/2013,Senate,Ingroup,1,0.0054
1056,Libya,Cole,R,6/24/2011,House,Harm,2,0.1042
2035,Iran,Coleman,R,10/28/2003,Senate Hearings,Authority,1,0.0251
2035,Iran,Coleman,R,10/28/2003,Senate Hearings,Harm,1,0.0445
2012,Syria,Coleman,R,10/30/2003,Senate Hearings,Harm,3,0.0644
2012,Syria,Coleman,R,10/30/2003,Senate Hearings,Ingroup,1,0.0172
419,Iran,Coleman,R,3/2/2006,Senate,Authority,1,0.0078
419,Iran,Coleman,R,3/2/2006,Senate,Fairness,1,0.008
419,Iran,Coleman,R,3/2/2006,Senate,Harm,3,0.0268
67,Iran,Coleman,R,3/9/2006,Senate,Authority,1,0.0123
67,Iran,Coleman,R,3/9/2006,Senate,Harm,1,0.0118
2054,Iran,Coleman,R,3/29/2007,Senate Hearings,Harm,2,0.0353
2415,Sudan,Coleman,R,4/11/2007,Senate Hearings,Fairness,1,0.0454
1473,Iraq,Collins,R,10/9/2002,House,Authority,5,0.0478
1473,Iraq,Collins,R,10/9/2002,House,Harm,11,0.1165
466,Iraq,Collins,R,10/10/2002,Senate,Authority,2,0.0084
466,Iraq,Collins,R,10/10/2002,Senate,Harm,13,0.0573
466,Iraq,Collins,R,10/10/2002,Senate,Ingroup,5,0.0248
68,Iran,Collins,R,5/22/2013,Senate,Authority,1,0.0278
68,Iran,Collins,R,5/22/2013,Senate,Ingroup,1,0.0246
68,Iran,Collins,R,5/22/2013,Senate,Purity,1,0.0179
69,Syria,Collins,R,9/11/2013,Senate,Authority,4,0.0201
69,Syria,Collins,R,9/11/2013,Senate,Harm,14,0.0652
69,Syria,Collins,R,9/11/2013,Senate,Ingroup,4,0.0186
1150,Libya,ConnollyVA,R,3/31/2011,House Hearings,Authority,3,0.0499
1150,Libya,ConnollyVA,R,3/31/2011,House Hearings,Harm,5,0.1005
1276,Libya,ConnollyVA,R,5/25/2011,House Hearings,Fairness,1,0.0183
1276,Libya,ConnollyVA,R,5/25/2011,House Hearings,Harm,5,0.082
1276,Libya,ConnollyVA,R,5/25/2011,House Hearings,Ingroup,3,0.0521
1029,Libya,ConnollyVA,R,6/3/2011,House,Authority,3,0.0581
1029,Libya,ConnollyVA,R,6/3/2011,House,Harm,8,0.2037
1029,Libya,ConnollyVA,R,6/3/2011,House,Ingroup,1,0.0256
946,Iran,ConnollyVA,R,7/27/2011,House Hearings,Authority,7,0.1564
910,Iran,ConnollyVA,R,10/14/2011,House Hearings,Authority,2,0.0445
910,Iran,ConnollyVA,R,10/14/2011,House Hearings,Ingroup,2,0.0358
1288,North Korea,Cooksey,R,3/16/2000,House Hearings,Authority,2,0.0142
1288,North Korea,Cooksey,R,3/16/2000,House Hearings,Fairness,2,0.0143
1288,North Korea,Cooksey,R,3/16/2000,House Hearings,Ingroup,1,0.0065
1849,Russia,Cooksey,R,5/12/1999,House Hearings,Ingroup,3,0.0309
1916,Russia,Cooksey,R,10/6/1999,House Hearings,Authority,1,0.0068
1916,Russia,Cooksey,R,10/6/1999,House Hearings,Ingroup,2,0.0155
983,North Korea,Cooksey,R,10/13/1999,House Hearings,Ingroup,1,0.0134
243,Syria,Cornyn,R,3/15/2012,Senate,Fairness,1,0.0079
243,Syria,Cornyn,R,3/15/2012,Senate,Harm,4,0.0368
243,Syria,Cornyn,R,3/15/2012,Senate,Ingroup,2,0.0165
243,Syria,Cornyn,R,3/15/2012,Senate,Purity,5,0.0458
235,Syria,Cornyn,R,9/11/2013,Senate,Authority,7,0.0252
235,Syria,Cornyn,R,9/11/2013,Senate,Harm,25,0.0814
235,Syria,Cornyn,R,9/11/2013,Senate,Ingroup,1,0.0038
235,Syria,Cornyn,R,9/11/2013,Senate,Purity,1,0.0034
1348,Sudan,Costa,R,2/8/2007,House Hearings,Ingroup,1,0.2398
1315,Iraq,Cox,R,10/10/2002,House,Authority,3,0.0229
1315,Iraq,Cox,R,10/10/2002,House,Harm,5,0.0395
1315,Iraq,Cox,R,10/10/2002,House,Ingroup,2,0.0178
984,North Korea,Cox,R,10/13/1999,House Hearings,Authority,9,0.0363
984,North Korea,Cox,R,10/13/1999,House Hearings,Ingroup,1,0.0036
984,North Korea,Cox,R,10/13/1999,House Hearings,Purity,1,0.0041
370,Iraq,Craig,R,10/8/2002,Senate,Authority,3,0.0186
370,Iraq,Craig,R,10/8/2002,Senate,Harm,3,0.0153
1234,Iraq,Crane,R,10/9/2002,House,Authority,1,0.0227
1234,Iraq,Crane,R,10/9/2002,House,Harm,1,0.0142
1234,Iraq,Crane,R,10/9/2002,House,Ingroup,2,0.0542
1449,Iraq,Crane,R,10/10/2002,House,Authority,1,0.0122
1449,Iraq,Crane,R,10/10/2002,House,Harm,3,0.0294
1449,Iraq,Crane,R,10/10/2002,House,Ingroup,2,0.0241
1449,Iraq,Crane,R,10/10/2002,House,Purity,1,0.012
1474,Iraq,Crenshaw,R,10/9/2002,House,Authority,1,0.0383
1474,Iraq,Crenshaw,R,10/9/2002,House,Harm,2,0.0723
1421,Iraq,Cubin,R,10/10/2002,House,Harm,2,0.0422
1421,Iraq,Cubin,R,10/10/2002,House,Ingroup,1,0.0281
1104,Kosovo,Cunningham,R,3/17/1998,House,Harm,1,0.0261
1104,Kosovo,Cunningham,R,3/17/1998,House,Ingroup,1,0.0291
1476,Iraq,Cunningham,R,10/9/2002,House,Authority,3,0.0444
1476,Iraq,Cunningham,R,10/9/2002,House,Harm,6,0.0913
1476,Iraq,Cunningham,R,10/9/2002,House,Ingroup,4,0.0602
1683,Afghanistan,DavisT,R,9/14/2001,House,Harm,2,0.115
1683,Afghanistan,DavisT,R,9/14/2001,House,Ingroup,2,0.115
1258,Iraq,DavisT,R,10/9/2002,House,Authority,2,0.0357
1258,Iraq,DavisT,R,10/9/2002,House,Ingroup,1,0.0227
1258,Iraq,DavisT,R,10/9/2002,House,Purity,1,0.0164
1600,Afghanistan,Delay,R,9/14/2001,House,Fairness,1,0.0301
1600,Afghanistan,Delay,R,9/14/2001,House,Harm,1,0.0344
1433,Iraq,Delay,R,10/10/2002,House,Harm,7,0.0923
1433,Iraq,Delay,R,10/10/2002,House,Ingroup,1,0.0118
1479,Iraq,DeMint,R,10/9/2002,House,Authority,1,0.0152
1479,Iraq,DeMint,R,10/9/2002,House,Harm,3,0.0533
1479,Iraq,DeMint,R,10/9/2002,House,Purity,1,0.0284
79,North Korea,DeMint,R,6/8/2009,Senate,Authority,1,0.0117
79,North Korea,DeMint,R,6/8/2009,Senate,Harm,2,0.0262
2382,North Korea,DeMint,R,6/11/2009,Senate Hearings,Authority,1,0.0204
621,Syria,Dent,R,9/10/2013,House,Authority,4,0.0153
621,Syria,Dent,R,9/10/2013,House,Fairness,1,0.0037
621,Syria,Dent,R,9/10/2013,House,Harm,8,0.0268
621,Syria,Dent,R,9/10/2013,House,Ingroup,3,0.0111
688,Syria,Dent,R,9/10/2013,House,Harm,2,0.066
688,Syria,Dent,R,9/10/2013,House,Ingroup,2,0.0729
465,Iraq,DeWine,R,10/10/2002,Senate,Authority,3,0.0082
465,Iraq,DeWine,R,10/10/2002,Senate,Fairness,4,0.0159
465,Iraq,DeWine,R,10/10/2002,Senate,Harm,26,0.0868
465,Iraq,DeWine,R,10/10/2002,Senate,Ingroup,3,0.0102
465,Iraq,DeWine,R,10/10/2002,Senate,Purity,1,0.0029
80,Sudan,DeWine,R,5/6/2004,Senate,Authority,2,0.0373
80,Sudan,DeWine,R,5/6/2004,Senate,Fairness,3,0.0515
80,Sudan,DeWine,R,5/6/2004,Senate,Harm,1,0.0164
80,Sudan,DeWine,R,5/6/2004,Senate,Ingroup,1,0.0172
80,Sudan,DeWine,R,5/6/2004,Senate,Purity,3,0.0577
81,Kosovo,DeWine,R,10/6/1998,Senate,Authority,2,0.0137
81,Kosovo,DeWine,R,10/6/1998,Senate,Fairness,1,0.0085
81,Kosovo,DeWine,R,10/6/1998,Senate,Harm,6,0.0386
1558,Afghanistan,Diaz-Balart,R,9/14/2001,House,Harm,2,0.0685
1558,Afghanistan,Diaz-Balart,R,9/14/2001,House,Ingroup,7,0.2241
593,Iran,Dold,R,2/17/2012,House,Harm,1,0.0642
2159,Kosovo,Dole,R,6/24/1998,Senate Hearings,Authority,9,0.0295
2159,Kosovo,Dole,R,6/24/1998,Senate Hearings,Fairness,2,0.0047
2159,Kosovo,Dole,R,6/24/1998,Senate Hearings,Harm,9,0.0253
2159,Kosovo,Dole,R,6/24/1998,Senate Hearings,Ingroup,3,0.008
2159,Kosovo,Dole,R,6/24/1998,Senate Hearings,Purity,1,0.003
87,Iran,Domenici,R,2/22/2000,Senate,Authority,5,0.0516
87,Iran,Domenici,R,2/22/2000,Senate,Fairness,1,0.0111
87,Iran,Domenici,R,2/22/2000,Senate,Harm,1,0.0106
87,Iran,Domenici,R,2/22/2000,Senate,Ingroup,2,0.0202
360,Iraq,Domenici,R,10/7/2002,Senate,Harm,3,0.1684
519,Iraq,Domenici,R,10/9/2002,Senate,Harm,9,0.0442
90,Iraq,Domenici,R,1/28/2003,Senate,Harm,1,0.0247
90,Iraq,Domenici,R,1/28/2003,Senate,Purity,1,0.0267
2105,Iraq,Domenici,R,5/21/1998,Senate Hearings,Authority,2,0.0175
2105,Iraq,Domenici,R,5/21/1998,Senate Hearings,Fairness,4,0.0352
2105,Iraq,Domenici,R,5/21/1998,Senate Hearings,Harm,3,0.0239
2105,Iraq,Domenici,R,5/21/1998,Senate Hearings,Ingroup,1,0.0102
335,Iran,Domenici,R,5/22/1998,Senate,Authority,3,0.0196
335,Iran,Domenici,R,5/22/1998,Senate,Fairness,2,0.0165
335,Iran,Domenici,R,5/22/1998,Senate,Harm,3,0.0196
335,Iran,Domenici,R,5/22/1998,Senate,Ingroup,2,0.0119
335,Iran,Domenici,R,5/22/1998,Senate,Purity,1,0.0064
91,Kosovo,Domenici,R,10/5/1998,Senate,Authority,1,0.0244
91,Kosovo,Domenici,R,10/5/1998,Senate,Ingroup,3,0.0772
88,Kosovo,Domenici,R,10/7/1998,Senate,Fairness,1,0.0076
88,Kosovo,Domenici,R,10/7/1998,Senate,Harm,1,0.0073
88,Kosovo,Domenici,R,10/7/1998,Senate,Ingroup,2,0.0198
293,Kosovo,Domenici,R,2/23/1999,Senate,Authority,1,0.008
293,Kosovo,Domenici,R,2/23/1999,Senate,Fairness,2,0.029
293,Kosovo,Domenici,R,2/23/1999,Senate,Harm,6,0.0508
1594,Afghanistan,Dreier,R,9/14/2001,House,Authority,1,0.0322
1594,Afghanistan,Dreier,R,9/14/2001,House,Fairness,1,0.0383
1594,Afghanistan,Dreier,R,9/14/2001,House,Harm,2,0.0744
1594,Afghanistan,Dreier,R,9/14/2001,House,Ingroup,1,0.0377
598,Russia,Dreier,R,9/16/2009,House,Authority,1,0.071
598,Russia,Dreier,R,9/16/2009,House,Ingroup,1,0.0631
598,Russia,Dreier,R,9/16/2009,House,Purity,1,0.0839
596,Russia,Dreier,R,1/19/2011,House,Authority,9,0.1158
596,Russia,Dreier,R,1/19/2011,House,Fairness,5,0.0721
596,Russia,Dreier,R,1/19/2011,House,Harm,1,0.0157
596,Russia,Dreier,R,1/19/2011,House,Ingroup,2,0.0297
596,Russia,Dreier,R,1/19/2011,House,Purity,2,0.0364
597,Russia,Dreier,R,6/22/2011,House,Authority,1,0.0128
597,Russia,Dreier,R,6/22/2011,House,Fairness,1,0.0126
597,Russia,Dreier,R,6/22/2011,House,Harm,1,0.0116
597,Russia,Dreier,R,6/22/2011,House,Ingroup,1,0.0147
597,Russia,Dreier,R,6/22/2011,House,Purity,2,0.0309
1090,Libya,Dreier,R,6/24/2011,House,Ingroup,3,0.1114
600,Libya,Dreier,R,9/12/2012,House,Authority,1,0.0236
600,Libya,Dreier,R,9/12/2012,House,Fairness,1,0.0167
600,Libya,Dreier,R,9/12/2012,House,Harm,3,0.0662
603,Iraq,Duncan,R,2/26/2003,House,Authority,8,0.1042
603,Iraq,Duncan,R,2/26/2003,House,Harm,18,0.202
603,Iraq,Duncan,R,2/26/2003,House,Ingroup,2,0.0268
603,Iraq,Duncan,R,2/26/2003,House,Purity,1,0.0139
1153,Libya,Duncan,R,3/31/2011,House Hearings,Harm,1,0.02
602,Iraq,Duncan,R,2/12/1998,House,Fairness,1,0.0586
602,Iraq,Duncan,R,2/12/1998,House,Harm,4,0.2204
602,Iraq,Duncan,R,2/12/1998,House,Ingroup,1,0.0542
604,Kosovo,Duncan,R,10/5/1998,House,Fairness,2,0.0364
604,Kosovo,Duncan,R,10/5/1998,House,Harm,7,0.106
604,Kosovo,Duncan,R,10/5/1998,House,Ingroup,5,0.0841
604,Kosovo,Duncan,R,10/5/1998,House,Purity,1,0.0159
1418,Iraq,Ehlers,R,10/10/2002,House,Authority,1,0.0129
1418,Iraq,Ehlers,R,10/10/2002,House,Harm,4,0.0578
1418,Iraq,Ehlers,R,10/10/2002,House,Ingroup,2,0.0256
2423,Sudan,Emerson,R,5/15/1997,Senate Hearings,Authority,7,0.0143
2423,Sudan,Emerson,R,5/15/1997,Senate Hearings,Fairness,3,0.0063
2423,Sudan,Emerson,R,5/15/1997,Senate Hearings,Harm,16,0.0331
2423,Sudan,Emerson,R,5/15/1997,Senate Hearings,Ingroup,13,0.0296
2423,Sudan,Emerson,R,5/15/1997,Senate Hearings,Purity,4,0.0071
2027,Iran,Emerson,R,5/14/1998,Senate Hearings,Authority,2,0.0112
2027,Iran,Emerson,R,5/14/1998,Senate Hearings,Fairness,1,0.0046
2027,Iran,Emerson,R,5/14/1998,Senate Hearings,Harm,1,0.007
1631,Afghanistan,English,R,9/14/2001,House,Fairness,1,0.0448
1631,Afghanistan,English,R,9/14/2001,House,Harm,1,0.0497
1235,Iraq,English,R,10/9/2002,House,Harm,1,0.0299
1235,Iraq,English,R,10/9/2002,House,Purity,1,0.0263
473,Iraq,Ensign,R,10/10/2002,Senate,Authority,5,0.0209
473,Iraq,Ensign,R,10/10/2002,Senate,Fairness,1,0.0045
473,Iraq,Ensign,R,10/10/2002,Senate,Harm,21,0.0825
473,Iraq,Ensign,R,10/10/2002,Senate,Ingroup,2,0.009
473,Iraq,Ensign,R,10/10/2002,Senate,Purity,5,0.0209
527,Iraq,Enzi,R,10/9/2002,Senate,Authority,4,0.0191
527,Iraq,Enzi,R,10/9/2002,Senate,Fairness,1,0.0046
527,Iraq,Enzi,R,10/9/2002,Senate,Harm,7,0.0242
527,Iraq,Enzi,R,10/9/2002,Senate,Ingroup,2,0.0071
1746,Afghanistan,Everett,R,9/14/2001,House,Fairness,1,0.0512
1746,Afghanistan,Everett,R,9/14/2001,House,Harm,1,0.0613
1746,Afghanistan,Everett,R,9/14/2001,House,Purity,1,0.0643
1487,Iraq,Everett,R,10/9/2002,House,Harm,4,0.0748
1723,Afghanistan,Ferguson,R,9/14/2001,House,Fairness,1,0.037
490,Iraq,Fitzgerald,R,10/10/2002,Senate,Authority,1,0.0055
490,Iraq,Fitzgerald,R,10/10/2002,Senate,Harm,9,0.0558
490,Iraq,Fitzgerald,R,10/10/2002,Senate,Purity,1,0.007
2126,Iran,Fitzpatrick,R,3/3/2009,Senate Hearings,Authority,1,0.0038
2126,Iran,Fitzpatrick,R,3/3/2009,Senate Hearings,Fairness,1,0.0063
2126,Iran,Fitzpatrick,R,3/3/2009,Senate Hearings,Harm,1,0.0064
2126,Iran,Fitzpatrick,R,3/3/2009,Senate Hearings,Ingroup,2,0.0099
2331,North Korea,FlakeGL,R,3/1/2011,Senate Hearings,Authority,8,0.0234
2331,North Korea,FlakeGL,R,3/1/2011,Senate Hearings,Fairness,2,0.0066
2331,North Korea,FlakeGL,R,3/1/2011,Senate Hearings,Harm,3,0.0086
2331,North Korea,FlakeGL,R,3/1/2011,Senate Hearings,Ingroup,8,0.0248
1489,Iraq,Fletcher,R,10/9/2002,House,Harm,2,0.0533
1489,Iraq,Fletcher,R,10/9/2002,House,Purity,1,0.0346
1650,Afghanistan,Foley,R,9/14/2001,House,Fairness,1,0.0561
1650,Afghanistan,Foley,R,9/14/2001,House,Harm,1,0.0553
1490,Iraq,Foley,R,10/9/2002,House,Authority,1,0.0458
1490,Iraq,Foley,R,10/9/2002,House,Fairness,1,0.0338
1490,Iraq,Foley,R,10/9/2002,House,Harm,1,0.0267
1756,Afghanistan,Forbes,R,9/14/2001,House,Authority,2,0.0333
1756,Afghanistan,Forbes,R,9/14/2001,House,Harm,2,0.0676
1756,Afghanistan,Forbes,R,9/14/2001,House,Ingroup,2,0.0425
1756,Afghanistan,Forbes,R,9/14/2001,House,Purity,1,0.0214
1034,Libya,Forbes,R,6/3/2011,House,Authority,1,0.0347
1034,Libya,Forbes,R,6/3/2011,House,Fairness,2,0.0833
1034,Libya,Forbes,R,6/3/2011,House,Harm,2,0.0694
1879,North Korea,Fortenberry,R,11/15/2006,House Hearings,Authority,2,0.0915
1879,North Korea,Fortenberry,R,11/15/2006,House Hearings,Ingroup,2,0.0967
1948,Russia,Fortenberry,R,11/9/2008,House Hearings,Ingroup,1,0.0508
1014,Libya,Fortenberry,R,6/3/2011,House,Harm,2,0.0605
1014,Libya,Fortenberry,R,6/3/2011,House,Ingroup,1,0.0306
949,Iran,Fortenberry,R,7/27/2011,House Hearings,Fairness,2,0.0775
620,Syria,Fortenberry,R,9/10/2013,House,Authority,3,0.0188
620,Syria,Fortenberry,R,9/10/2013,House,Fairness,3,0.019
620,Syria,Fortenberry,R,9/10/2013,House,Harm,4,0.0253
620,Syria,Fortenberry,R,9/10/2013,House,Ingroup,2,0.0137
620,Syria,Fortenberry,R,9/10/2013,House,Purity,6,0.0384
623,Iran,Foxx,R,9/20/2006,House,Authority,1,0.0376
623,Iran,Foxx,R,9/20/2006,House,Fairness,8,0.3148
623,Iran,Foxx,R,9/20/2006,House,Harm,2,0.1327
622,Iran,Foxx,R,11/15/2006,House,Ingroup,2,0.0957
828,Sudan,Franks,R,7/21/2004,House,Authority,1,0.0292
828,Sudan,Franks,R,7/21/2004,House,Harm,1,0.0237
628,Iran,Franks,R,9/15/2005,House,Authority,2,0.0132
628,Iran,Franks,R,9/15/2005,House,Ingroup,2,0.0114
629,Iran,Franks,R,9/29/2008,House,Authority,3,0.0185
629,Iran,Franks,R,9/29/2008,House,Fairness,1,0.0069
629,Iran,Franks,R,9/29/2008,House,Harm,1,0.0054
629,Iran,Franks,R,9/29/2008,House,Ingroup,6,0.0342
629,Iran,Franks,R,9/29/2008,House,Purity,4,0.0266
1222,Iran,Franks,R,5/20/2009,House,Authority,1,0.0057
1222,Iran,Franks,R,5/20/2009,House,Harm,4,0.0193
1767,Iran,Franks,R,9/25/2009,House,Harm,1,0.0105
627,Iran,Franks,R,3/25/2010,House,Authority,3,0.0078
627,Iran,Franks,R,3/25/2010,House,Fairness,1,0.0023
627,Iran,Franks,R,3/25/2010,House,Harm,8,0.0196
627,Iran,Franks,R,3/25/2010,House,Ingroup,5,0.013
627,Iran,Franks,R,3/25/2010,House,Purity,3,0.0088
625,Iran,Franks,R,8/2/2012,House,Authority,1,0.0044
625,Iran,Franks,R,8/2/2012,House,Harm,3,0.0132
625,Iran,Franks,R,8/2/2012,House,Ingroup,5,0.0183
625,Iran,Franks,R,8/2/2012,House,Purity,2,0.0073
626,Iran,Franks,R,2/15/2013,House,Authority,1,0.0083
626,Iran,Franks,R,2/15/2013,House,Harm,3,0.0195
1676,Afghanistan,Frelinghuysen,R,9/14/2001,House,Harm,1,0.0638
217,Sudan,Frist,R,3/2/2000,Senate,Authority,2,0.0092
217,Sudan,Frist,R,3/2/2000,Senate,Fairness,2,0.0098
217,Sudan,Frist,R,3/2/2000,Senate,Harm,18,0.0909
217,Sudan,Frist,R,3/2/2000,Senate,Ingroup,2,0.0098
2483,Sudan,Frist,R,6/11/2002,Senate Hearings,Authority,2,0.0152
2483,Sudan,Frist,R,6/11/2002,Senate Hearings,Harm,3,0.0174
2483,Sudan,Frist,R,6/11/2002,Senate Hearings,Ingroup,2,0.0125
518,Iraq,Frist,R,10/9/2002,Senate,Authority,3,0.0134
518,Iraq,Frist,R,10/9/2002,Senate,Fairness,5,0.0226
518,Iraq,Frist,R,10/9/2002,Senate,Harm,22,0.0964
518,Iraq,Frist,R,10/9/2002,Senate,Ingroup,1,0.0049
518,Iraq,Frist,R,10/9/2002,Senate,Purity,1,0.0049
218,Iraq,Frist,R,3/7/2003,Senate,Harm,7,0.063
216,Sudan,Frist,R,6/25/2004,Senate,Harm,1,0.0234
216,Sudan,Frist,R,6/25/2004,Senate,Ingroup,2,0.0427
2464,Sudan,Frist,R,9/9/2004,Senate Hearings,Fairness,1,0.009
2464,Sudan,Frist,R,9/9/2004,Senate Hearings,Harm,2,0.0184
2464,Sudan,Frist,R,9/9/2004,Senate Hearings,Ingroup,2,0.0192
220,Sudan,Frist,R,10/1/2004,Senate,Fairness,4,0.0352
220,Sudan,Frist,R,10/1/2004,Senate,Harm,3,0.0355
220,Sudan,Frist,R,10/1/2004,Senate,Ingroup,1,0.0082
220,Sudan,Frist,R,10/1/2004,Senate,Purity,2,0.019
213,Sudan,Frist,R,12/8/2004,Senate,Authority,4,0.0173
213,Sudan,Frist,R,12/8/2004,Senate,Fairness,6,0.0295
213,Sudan,Frist,R,12/8/2004,Senate,Harm,4,0.0186
213,Sudan,Frist,R,12/8/2004,Senate,Ingroup,7,0.0393
213,Sudan,Frist,R,12/8/2004,Senate,Purity,1,0.0046
221,Sudan,Frist,R,10/24/2005,Senate,Fairness,1,0.0121
221,Sudan,Frist,R,10/24/2005,Senate,Harm,4,0.0602
221,Sudan,Frist,R,10/24/2005,Senate,Ingroup,2,0.0274
221,Sudan,Frist,R,10/24/2005,Senate,Purity,3,0.0499
219,Sudan,Frist,R,5/1/2006,Senate,Fairness,2,0.015
219,Sudan,Frist,R,5/1/2006,Senate,Harm,5,0.0443
219,Sudan,Frist,R,5/1/2006,Senate,Ingroup,2,0.0161
215,North Korea,Frist,R,7/25/2006,Senate,Authority,2,0.0209
215,North Korea,Frist,R,7/25/2006,Senate,Ingroup,1,0.009
1753,Afghanistan,Gallegly,R,9/14/2001,House,Harm,1,0.0456
1753,Afghanistan,Gallegly,R,9/14/2001,House,Purity,1,0.0395
1491,Iraq,Gallegly,R,10/9/2002,House,Harm,2,0.0248
1491,Iraq,Gallegly,R,10/9/2002,House,Ingroup,2,0.0266
852,Iran,Garrett,R,7/30/2007,House,Harm,1,0.0185
859,Sudan,Garrett,R,7/30/2007,House,Harm,2,0.0225
859,Sudan,Garrett,R,7/30/2007,House,Ingroup,4,0.0463
859,Sudan,Garrett,R,7/30/2007,House,Purity,1,0.0123
1071,Libya,Garrett,R,6/24/2011,House,Harm,4,0.2508
1289,North Korea,Gejdenson,R,3/16/2000,House Hearings,Authority,1,0.0383
1289,North Korea,Gejdenson,R,3/16/2000,House Hearings,Harm,1,0.018
1366,Iraq,Gejdenson,R,3/23/2000,House Hearings,Fairness,1,0.0087
1366,Iraq,Gejdenson,R,3/23/2000,House Hearings,Harm,1,0.0094
1366,Iraq,Gejdenson,R,3/23/2000,House Hearings,Ingroup,1,0.0104
1197,Russia,Gejdenson,R,9/27/2000,House Hearings,Authority,2,0.0259
1197,Russia,Gejdenson,R,9/27/2000,House Hearings,Harm,3,0.0375
1197,Russia,Gejdenson,R,9/27/2000,House Hearings,Ingroup,3,0.034
1817,Russia,Gejdenson,R,9/27/2000,House Hearings,Authority,2,0.0266
1817,Russia,Gejdenson,R,9/27/2000,House Hearings,Harm,3,0.0386
1817,Russia,Gejdenson,R,9/27/2000,House Hearings,Ingroup,3,0.035
1852,Russia,Gejdenson,R,5/12/1999,House Hearings,Authority,4,0.0232
1852,Russia,Gejdenson,R,5/12/1999,House Hearings,Harm,4,0.022
1852,Russia,Gejdenson,R,5/12/1999,House Hearings,Ingroup,3,0.0174
1918,Russia,Gejdenson,R,10/6/1999,House Hearings,Authority,2,0.0138
1918,Russia,Gejdenson,R,10/6/1999,House Hearings,Harm,2,0.0138
1918,Russia,Gejdenson,R,10/6/1999,House Hearings,Ingroup,4,0.0253
986,North Korea,Gejdenson,R,10/13/1999,House Hearings,Harm,2,0.046
986,North Korea,Gejdenson,R,10/13/1999,House Hearings,Ingroup,2,0.0376
1492,Iraq,Gekas,R,10/9/2002,House,Authority,2,0.0508
1492,Iraq,Gekas,R,10/9/2002,House,Harm,1,0.0243
1492,Iraq,Gekas,R,10/9/2002,House,Ingroup,2,0.0564
619,Iraq,Gibbons,R,9/18/2002,House,Authority,1,0.0571
619,Iraq,Gibbons,R,9/18/2002,House,Harm,1,0.0477
634,Iraq,Gibbons,R,9/25/2002,House,Authority,1,0.1034
632,Iraq,Gibbons,R,1/27/2003,House,Authority,1,0.0629
633,Iraq,Gibbons,R,1/28/2003,House,Harm,1,0.0668
633,Iraq,Gibbons,R,1/28/2003,House,Purity,1,0.0575
1420,Iraq,Gillmor,R,10/10/2002,House,Harm,2,0.0524
1420,Iraq,Gillmor,R,10/10/2002,House,Ingroup,1,0.0231
1420,Iraq,Gillmor,R,10/10/2002,House,Purity,1,0.0321
1102,Kosovo,Gilman,R,3/17/1998,House,Authority,2,0.0403
1102,Kosovo,Gilman,R,3/17/1998,House,Fairness,1,0.0184
1102,Kosovo,Gilman,R,3/17/1998,House,Harm,2,0.0369
